n_lines,mean_angle,std_angle,mean_abs_angle,mean_length,max_length,left_count,right_count,balance_lr,center_bottom,center_error,vanishing_x,vanishing_error,confidence,omega_true,oracle_confidence,frame_ts_ns
52.0,-0.15835395455360413,0.7991142868995667,0.6663423180580139,93.1435546875,257.0311279296875,24.0,28.0,0.07692307692307693,444.02687041187914,0.3875839700371223,323.9591064453125,0.012372207641601563,1.0,0.47854064940467617,1.0,1779451256738607081
59.0,-0.24952496588230133,0.8123161196708679,0.6982933282852173,86.31161499023438,275.1817626953125,30.0,29.0,-0.01694915254237288,442.73560517038777,0.3835487661574618,322.364501953125,0.007389068603515625,1.0,0.4237392453520664,0.55,1779451256769440229
52.0,-0.06427587568759918,0.808479368686676,0.6829102635383606,96.54863739013672,272.9981689453125,22.0,30.0,0.15384615384615385,437.7,0.3678125,322.95684814453125,0.009240150451660156,1.0,0.46324594497484717,1.0,1779451256801851907
43.0,0.08516843616962433,0.6404165625572205,0.5276763439178467,104.10702514648438,275.8115234375,15.0,28.0,0.3023255813953488,286.17377228334175,-0.10570696161455703,322.34979248046875,0.007343101501464844,1.0,0.4079420084003258,0.75,1779451256835556974
57.0,-0.18096189200878143,0.8318336606025696,0.7028526663780212,92.38449096679688,276.588134765625,30.0,27.0,-0.05263157894736842,451.21406481107977,0.4100439525346243,321.8719482421875,0.0058498382568359375,1.0,0.411620811804918,0.55,1779451256868891137
61.0,-0.2690475285053253,0.8654992580413818,0.7721352577209473,85.38404846191406,289.6204528808594,31.0,30.0,-0.01639344262295082,447.02256944444446,0.39694552951388895,324.90301513671875,0.015321922302246094,1.0,0.43579628868932163,0.55,1779451256901233715
61.0,-0.16984212398529053,0.8390271663665771,0.7154361605644226,88.26036834716797,256.9708251953125,26.0,35.0,0.14754098360655737,446.483318815331,0.3952603712979094,322.19329833984375,0.006854057312011719,1.0,0.37779478937866107,0.55,1779451256938250785
60.0,-0.11532232165336609,0.873043954372406,0.7511776685714722,83.98966217041016,289.6204528808594,25.0,35.0,0.16666666666666666,451.28454047474133,0.41026418898356665,323.1881103515625,0.009962844848632812,1.0,0.4251893991410334,1.0,1779451256969575212
55.0,-0.043424639850854874,0.8201228976249695,0.6877297163009644,90.18577575683594,271.8253173828125,22.0,33.0,0.2,338.41183581240364,0.05753698691376137,324.4231872558594,0.013822460174560547,1.0,0.35288090743400735,0.55,1779451257005194069
62.0,-0.040169261395931244,0.8128499388694763,0.6760213375091553,84.56687927246094,292.4380187988281,24.0,38.0,0.22580645161290322,442.3652548725637,0.38239142147676153,323.4168701171875,0.010677719116210937,1.0,0.3749006754855201,0.55,1779451257037574064
59.0,-0.015904800966382027,0.7421555519104004,0.5944687724113464,88.9378890991211,286.0367126464844,21.0,38.0,0.288135593220339,383.627147766323,0.19883483676975935,323.938720703125,0.012308502197265625,1.0,0.39067061393236624,0.55,1779451257069413874
57.0,0.09800233691930771,0.7021243572235107,0.5640917420387268,86.8294448852539,278.9928283691406,17.0,40.0,0.40350877192982454,312.39813486370156,-0.023755828550932633,323.02191162109375,0.00944347381591797,1.0,0.353257702172939,0.55,1779451257104859874
45.0,0.13418880105018616,0.7312204241752625,0.6367574334144592,101.56182861328125,278.9928283691406,13.0,32.0,0.4222222222222222,317.32184195448514,-0.008369243892233947,323.80596923828125,0.011893653869628906,1.0,0.3921169269686212,1.0,1779451257143934658
57.0,0.15497319400310516,0.6386613249778748,0.5206683874130249,91.69232940673828,275.4087829589844,14.0,43.0,0.5087719298245614,313.6537136214556,-0.019832144932951223,322.89599609375,0.00904998779296875,1.0,0.3450172215155852,0.55,1779451257173858838
54.0,0.22273997962474823,0.6696786284446716,0.5964787006378174,98.78874969482422,255.60125732421875,14.0,40.0,0.48148148148148145,313.4684343434344,-0.02041114267676747,322.48199462890625,0.007756233215332031,1.0,0.40341582415321575,0.55,1779451257202400368
52.0,0.10645241290330887,0.6226117610931396,0.4994003176689148,98.96243286132812,262.80029296875,13.0,39.0,0.5,324.1269137860642,0.012896605581450693,309.15802001953125,-0.033881187438964844,1.0,0.37305352772151734,1.0,1779451257236495482
54.0,0.18275034427642822,0.68478924036026,0.5864975452423096,101.84210205078125,294.1649169921875,13.0,41.0,0.5185185185185185,324.4307426597582,0.013846070811744405,323.23529052734375,0.010110282897949218,1.0,0.36047969998502777,1.0,1779451257269177300
54.0,0.10932611674070358,0.6135239601135254,0.46380919218063354,89.86821746826172,300.56280517578125,15.0,39.0,0.4444444444444444,320.0110935451408,3.466732856498567e-05,321.4664306640625,0.004582595825195312,1.0,0.33481000508029773,0.55,1779451257335999682
49.0,0.0947575569152832,0.5698642134666443,0.4274190068244934,103.80598449707031,301.9735107421875,16.0,33.0,0.3469387755102041,329.479442853246,0.029623258916393704,322.76605224609375,0.008643913269042968,1.0,0.3379717933253422,0.75,1779451257368336741
55.0,0.21493999660015106,0.5477982759475708,0.46999308466911316,92.03727722167969,303.3842468261719,10.0,45.0,0.6363636363636364,319.0863580668488,-0.0028551310410975363,323.81475830078125,0.011921119689941407,1.0,0.324436893782713,0.5,1779451257401589871
53.0,0.18521778285503387,0.5752834677696228,0.47647157311439514,95.70472717285156,303.3842468261719,14.0,39.0,0.4716981132075472,269.39166666666665,-0.15815104166666671,325.27581787109375,0.016486930847167968,1.0,0.3246918940385389,0.5,1779451257436377669
68.0,0.17577345669269562,0.5578051209449768,0.4365815222263336,90.80718231201172,304.7950134277344,18.0,50.0,0.47058823529411764,276.3921956111373,-0.1362743887151959,329.4501037597656,0.029531574249267577,1.0,0.3649175473170205,0.41250000000000003,1779451257469160296
52.0,0.09562743455171585,0.6641777753829956,0.5444926619529724,97.12232208251953,272.9047546386719,18.0,34.0,0.3076923076923077,305.08546218487396,-0.04660793067226887,326.7972717285156,0.021241474151611327,1.0,0.27734089509544363,0.55,1779451257501527521
59.0,0.1625678688287735,0.6080294251441956,0.4899989366531372,89.90416717529297,272.15069580078125,17.0,42.0,0.423728813559322,287.72160502619124,-0.10086998429315237,326.06121826171875,0.018941307067871095,1.0,0.26480049917241,0.41250000000000003,1779451257535584190
58.0,0.10246027261018753,0.5767837166786194,0.4399939775466919,94.62432861328125,288.17529296875,16.0,42.0,0.4482758620689655,325.18863636363636,0.016214488636363635,322.66754150390625,0.008336067199707031,1.0,0.33549685713874816,0.75,1779451257568661314
76.0,0.0423881821334362,0.5848343968391418,0.3992728888988495,79.7182846069336,272.85345458984375,25.0,51.0,0.34210526315789475,291.4200366214742,-0.08931238555789314,407.01763916015625,0.2719301223754883,0.9964785575866699,0.315954482697542,0.55,1779451257602428071
58.0,0.013587355613708496,0.68128901720047,0.50680011510849,102.08820343017578,286.0943908691406,18.0,40.0,0.3793103448275862,452.21796536796535,0.41318114177489174,323.6808166503906,0.011502552032470702,1.0,0.3176862418868723,1.0,1779451257636606668
62.0,0.0689353495836258,0.5527153015136719,0.38336458802223206,96.16593933105469,306.6088562011719,18.0,44.0,0.41935483870967744,358.3419926389665,0.11981872699677024,299.09173583984375,-0.06533832550048828,1.0,0.25676512952821273,1.0,1779451257669578846
53.0,0.1184108629822731,0.6091089844703674,0.4579206109046936,105.59940338134766,308.0211181640625,13.0,40.0,0.5094339622641509,295.58848190644306,-0.07628599404236543,323.41204833984375,0.010662651062011719,1.0,0.2950197124082926,1.0,1779451257701877031
62.0,0.12886416912078857,0.5239887237548828,0.3854118287563324,88.05376434326172,310.8456115722656,15.0,47.0,0.5161290322580645,316.5178715466828,-0.0108816514166163,320.34454345703125,0.0010766983032226562,1.0,0.2855725898179793,0.75,1779451257737329394
58.0,0.06836599111557007,0.5930840373039246,0.4307640790939331,102.26765441894531,310.10321044921875,18.0,40.0,0.3793103448275862,338.1908890290038,0.05684652821563692,312.56463623046875,-0.023235511779785157,1.0,0.28010028608618937,0.55,1779451257767903597
60.0,0.027298860251903534,0.5748193264007568,0.40142160654067993,94.54025268554688,310.10321044921875,20.0,40.0,0.3333333333333333,338.9990010366783,0.05937187823961967,321.6348571777344,0.005108928680419922,1.0,0.3004675309663817,1.0,1779451257801687765
70.0,-0.02140398696064949,0.6081705093383789,0.4376557469367981,93.37810516357422,285.35064697265625,24.0,46.0,0.3142857142857143,333.9045427987146,0.04345169624598313,314.05682373046875,-0.018572425842285155,1.0,0.25932327074702977,0.55,1779451257834848015
63.0,0.029844310134649277,0.5832403898239136,0.4066302180290222,96.43803405761719,285.35064697265625,21.0,42.0,0.3333333333333333,331.7612017966696,0.036753755614592445,320.103271484375,0.000322723388671875,1.0,0.2878877800094956,0.55,1779451257872635659
58.0,0.0547143779695034,0.5894572138786316,0.43985968828201294,97.01276397705078,277.9945983886719,17.0,41.0,0.41379310344827586,347.6024083817127,0.08625752619285212,321.6336669921875,0.005105209350585937,1.0,0.24286905452376228,1.0,1779451257903513980
57.0,0.021297451108694077,0.5828444361686707,0.41572651267051697,104.50753784179688,315.572509765625,22.0,35.0,0.22807017543859648,327.6013616175783,0.023754255054932116,321.9008483886719,0.005940151214599609,1.0,0.2577171036927595,0.55,1779451257935523451
51.0,0.08900962769985199,0.6251199841499329,0.469534307718277,109.90503692626953,312.0144348144531,15.0,36.0,0.4117647058823529,290.68729628422426,-0.09160219911179919,322.570068359375,0.008031463623046875,1.0,0.24649809497634173,0.55,1779451257967664953
65.0,0.11969981342554092,0.5464233160018921,0.39887484908103943,96.54779815673828,315.572509765625,20.0,45.0,0.38461538461538464,292.8374125874126,-0.08488308566433567,320.7320556640625,0.0022876739501953127,1.0,0.23199894888666578,0.41250000000000003,1779451258002328347
60.0,0.07896653562784195,0.576999843120575,0.42459866404533386,102.30977630615234,314.8412170410156,17.0,43.0,0.43333333333333335,302.9522058823529,-0.0532743566176471,315.89080810546875,-0.012841224670410156,1.0,0.23003821952716452,1.0,1779451258035281057
65.0,0.02270462084748574,0.6290207175197762,0.44496786257868925,96.73375701904297,314.8412170410156,23.0,42.0,0.2923076923076923,350.1059807332084,0.09408118979127629,318.12005615234375,-0.005874824523925781,1.0,0.27254147934187206,1.0,1779451258068304597
63.0,0.04405159503221512,0.5608465075492859,0.40983346104621887,103.44113159179688,313.4278259277344,21.0,42.0,0.3333333333333333,301.39942185007976,-0.05812680671850075,323.19091796875,0.00997161865234375,1.0,0.19908004163163837,0.75,1779451258101367169
66.0,0.12271050522005841,0.6085073742409358,0.4578126477039575,91.55054473876953,302.8035583496094,21.0,45.0,0.36363636363636365,306.17206592782037,-0.043212293975561346,328.2600402832031,0.025812625885009766,1.0,0.2355367796449736,0.55,1779451258134001449
73.0,-0.03220737299051328,0.6945072591157312,0.49359775143561974,85.45459747314453,294.32293701171875,30.0,43.0,0.1780821917808219,464.2112470862471,0.45066014714452224,330.6018981933594,0.03313093185424805,1.0,0.31191045356129987,0.55,1779451258169289632
62.0,-0.08426426621258341,0.6952892858462824,0.5174015580786228,91.86072540283203,294.32293701171875,28.0,34.0,0.0967741935483871,330.6498881800954,0.03328090056279809,327.64141845703125,0.023879432678222658,1.0,0.2587589437990713,0.55,1779451258200268518
69.0,-0.04696396365761757,0.6364704370498657,0.48894202709198,90.38143920898438,283.69879150390625,29.0,40.0,0.15942028985507245,340.87636363636364,0.06523863636363636,323.80810546875,0.01190032958984375,1.0,0.254743756997902,1.0,1779451258236272862
70.0,0.09841873246991487,0.580445928946726,0.42021892864072175,95.5322036743164,281.8102111816406,23.0,47.0,0.34285714285714286,293.04087374667483,-0.08424726954164115,319.3599548339844,-0.0020001411437988283,1.0,0.20483722624063946,1.0,1779451258269008115
67.0,0.09909096405050494,0.6207170023503572,0.46550146257172614,98.63914489746094,309.0453186035156,22.0,45.0,0.34328358208955223,325.21177071441446,0.016286783482545177,324.21337890625,0.01316680908203125,1.0,0.2047632203112968,0.55,1779451258303193486
69.0,0.09264100945150432,0.6445934990632506,0.48941076976301806,98.563720703125,308.3504638671875,23.0,46.0,0.3333333333333333,319.4534428794992,-0.0017079910015649347,322.0568542480469,0.006427669525146484,1.0,0.2552122629169947,0.55,1779451258334954345
66.0,0.03384220250360815,0.644480312900147,0.47951040225231206,96.25186920166016,307.63128662109375,27.0,39.0,0.18181818181818182,362.9455223880597,0.13420475746268662,324.26666259765625,0.013333320617675781,1.0,0.2874179704522017,1.0,1779451258368576340
66.0,0.13689047143683133,0.5837498513067167,0.43499130914073847,99.52107238769531,291.0292053222656,21.0,45.0,0.36363636363636365,289.02287458169815,-0.09680351693219329,321.99853515625,0.00624542236328125,1.0,0.18059583142859817,1.0,1779451258401937636
65.0,0.1483246595277954,0.5458731950464325,0.4071715195055909,97.52661895751953,304.80322265625,25.0,40.0,0.23076923076923078,290.7119565217391,-0.09152513586956523,314.85833740234375,-0.016067695617675782,1.0,0.12803871467565728,0.75,1779451258434854447
66.0,0.1547444760799408,0.5951428413391113,0.4308096766471863,100.83940887451172,299.1471252441406,25.0,41.0,0.24242424242424243,337.55371861222926,0.05485537066321644,320.272705078125,0.000852203369140625,1.0,0.14009007900342912,1.0,1779451258473306733
69.0,-0.01054745774878108,0.6870631813863687,0.5010481723857155,92.37629699707031,299.1471252441406,29.0,40.0,0.15942028985507245,316.73364485981307,-0.01020735981308416,327.9080810546875,0.024712753295898438,1.0,0.5145812225814443,1.0,1779451258502696063
65.0,0.08207250684873715,0.6034122835321308,0.44230755264170196,93.06597137451172,292.0770568847656,27.0,38.0,0.16923076923076924,291.3629036264282,-0.0894909261674119,326.11328125,0.01910400390625,1.0,0.12580679926933985,1.0,1779451258535432880
71.0,0.12261837720870972,0.589397668838501,0.4533955156803131,94.9758529663086,299.1471252441406,26.0,45.0,0.2676056338028169,297.2313725490196,-0.07115196078431367,312.5177001953125,-0.023382186889648438,1.0,0.12352030243981894,1.0,1779451258568628253
71.0,0.16707269847393036,0.5714664459228516,0.47018665075302124,95.88165283203125,304.055908203125,24.0,47.0,0.323943661971831,298.4146153846154,-0.06745432692307692,327.1070556640625,0.022209548950195314,1.0,0.09158877568810517,0.5,1779451258601451860
65.0,0.1438087821006775,0.5766468048095703,0.4499426484107971,97.45208740234375,304.055908203125,21.0,44.0,0.35384615384615387,301.9212697500366,-0.056496032031135714,483.990966796875,0.5124717712402344,1.0,0.10913201432318864,0.75,1779451258635505574
59.0,0.18055063486099243,0.5121378302574158,0.40464353561401367,99.41683959960938,304.055908203125,20.0,39.0,0.3220338983050847,295.68375464297293,-0.0759882667407096,322.8076171875,0.0087738037109375,1.0,0.0773197118962894,0.5,1779451258668286987
60.0,0.14425316452980042,0.5664985775947571,0.4381520450115204,103.71432495117188,302.6416931152344,20.0,40.0,0.3333333333333333,305.2751269035533,-0.046015228426395896,326.6546630859375,0.020795822143554688,1.0,0.11504284273490642,0.75,1779451258703663177
62.0,0.13991348445415497,0.5304570198059082,0.4133005440235138,100.57785034179688,300.56280517578125,18.0,44.0,0.41935483870967744,317.1179240091893,-0.009006487471283364,327.731689453125,0.024161529541015626,1.0,0.05936358113165459,0.5,1779451258738244838
74.0,0.06223031505942345,0.6057500839233398,0.4571514129638672,90.34956359863281,278.54803466796875,30.0,44.0,0.1891891891891892,305.94230769230774,-0.043930288461538326,325.6363525390625,0.017613601684570313,1.0,0.027028991563412447,1.0,1779451258768223162
61.0,0.10787620395421982,0.5610160231590271,0.430309921503067,96.6502456665039,287.76727294921875,23.0,38.0,0.2459016393442623,304.31481481481484,-0.04901620370370363,321.6087646484375,0.005027389526367188,1.0,0.043816495710732956,0.5,1779451258802326953
67.0,0.05725167319178581,0.5556643009185791,0.42349758744239807,89.9661636352539,289.9137878417969,26.0,41.0,0.22388059701492538,345.62458637366365,0.08007683241769889,333.454833984375,0.04204635620117188,1.0,0.04229211148794994,0.5,1779451258835205860
67.0,0.004987803753465414,0.5621545314788818,0.4120451509952545,90.76787567138672,304.055908203125,29.0,38.0,0.13432835820895522,347.1418803418803,0.08481837606837601,324.7437438964844,0.014824199676513671,1.0,0.034821392437530845,0.75,1779451258868267421
59.0,0.07512611150741577,0.5820556879043579,0.4377018213272095,103.31715393066406,304.055908203125,25.0,34.0,0.15254237288135594,345.7274697646192,0.08039834301443491,322.0576171875,0.0064300537109375,1.0,0.012929993316680478,0.75,1779451258901850215
61.0,0.07675336301326752,0.5248668789863586,0.3767617344856262,95.7895278930664,297.0387268066406,24.0,37.0,0.21311475409836064,349.64673261390885,0.09264603941846516,321.38909912109375,0.004340934753417969,1.0,0.01578036063148549,0.5,1779451258935310475
60.0,0.13267244398593903,0.547675609588623,0.40404847264289856,104.3978042602539,303.7844543457031,21.0,39.0,0.3,333.17086412151065,0.04115895037972077,324.25732421875,0.01330413818359375,1.0,-0.030168079019849817,0.75,1779451258968806804
67.0,0.17167750000953674,0.5602892637252808,0.4152272343635559,96.6176986694336,306.6088562011719,24.0,43.0,0.2835820895522388,310.80774075346386,-0.028725810145425433,330.63214111328125,0.03322544097900391,1.0,-0.03749682239460279,1.0,1779451259001901734
68.0,0.09937521070241928,0.6190404891967773,0.4547942280769348,91.8696060180664,308.0211181640625,28.0,40.0,0.17647058823529413,331.4141791044776,0.03566930970149258,321.1954345703125,0.0037357330322265623,1.0,0.020466517138079194,1.0,1779451259035599605
69.0,0.10770463198423386,0.6174002289772034,0.46663832664489746,90.55972290039062,310.8456115722656,27.0,42.0,0.21739130434782608,324.06852802571876,0.012714150080371134,305.3134765625,-0.0458953857421875,1.0,-0.023203505787804973,1.0,1779451259068935829
65.0,0.10809877514839172,0.5972461700439453,0.45171302556991577,95.14461517333984,303.041259765625,26.0,39.0,0.2,310.1188118811881,-0.030878712871287205,391.80322265625,0.22438507080078124,1.0,0.016966005568807792,0.75,1779451259101209230
57.0,0.1419392228126526,0.5659741759300232,0.435690701007843,101.51170349121094,305.8659973144531,21.0,36.0,0.2631578947368421,317.92738808926214,-0.006476912221055819,322.00048828125,0.00625152587890625,1.0,-0.019874317452558198,0.5,1779451259134592246
62.0,0.08733593672513962,0.6040478348731995,0.4520778954029083,99.92375946044922,309.0453186035156,24.0,38.0,0.22580645161290322,317.5366192665455,-0.007698064792045401,309.0337829589844,-0.03426942825317383,1.0,-0.007891815161494316,1.0,1779451259167238632
62.0,0.0945131704211235,0.6307570934295654,0.47542065382003784,100.37542724609375,300.5611267089844,26.0,36.0,0.16129032258064516,316.86592554910527,-0.00979398265904603,323.9255065917969,0.012267208099365235,1.0,-0.06702668459183758,1.0,1779451259202303010
57.0,0.056952621787786484,0.6246795058250427,0.4800540804862976,110.67990112304688,309.0453186035156,24.0,33.0,0.15789473684210525,313.60397553516816,-0.0199875764525995,325.01483154296875,0.015671348571777342,1.0,-0.09758330410280289,0.75,1779451259236378320
62.0,0.11066457629203796,0.56309574842453,0.4449092149734497,104.75199890136719,305.5224914550781,25.0,37.0,0.1935483870967742,320.3407775020678,0.001064929693961858,330.37982177734375,0.03243694305419922,1.0,-0.05564998134503507,0.5,1779451259268045281
67.0,0.1286860704421997,0.5995655655860901,0.46504366397857666,95.33387756347656,288.17529296875,26.0,41.0,0.22388059701492538,321.75471342383105,0.0054834794494720285,368.21875,0.15068359375,1.0,-0.09418385142615457,0.75,1779451259302522453
64.0,0.059724945574998856,0.5567917227745056,0.3930042088031769,93.7513656616211,309.1876525878906,27.0,37.0,0.15625,363.34557661927334,0.1354549269352292,318.3763427734375,-0.005073928833007812,1.0,-0.020424181041973192,0.75,1779451259335708076
59.0,0.1484432816505432,0.6390615701675415,0.49354514479637146,106.84266662597656,314.8412170410156,21.0,38.0,0.288135593220339,387.45,0.21078124999999998,321.8824157714844,0.005882549285888672,1.0,-0.08490136802926138,1.0,1779451259367284203
67.0,0.08343436568975449,0.5796661972999573,0.4219539761543274,92.5692367553711,312.0144348144531,28.0,39.0,0.16417910447761194,364.7654122193596,0.13989191318549868,315.8428955078125,-0.012990951538085938,1.0,-0.06526232941600764,1.0,1779451259401922083
65.0,0.06651652604341507,0.5854554772377014,0.42337146401405334,97.87870025634766,306.36090087890625,28.0,37.0,0.13846153846153847,332.3388218923933,0.03855881841372906,316.10693359375,-0.01216583251953125,1.0,-0.11842487052908829,1.0,1779451259435033309
59.0,0.11601002514362335,0.5152557492256165,0.3779212236404419,94.94227600097656,288.9186706542969,23.0,36.0,0.22033898305084745,320.28031145717466,0.0008759733036708184,271.023681640625,-0.15305099487304688,1.0,-0.08200721189628932,0.5,1779451259467969856
56.0,0.07920299470424652,0.577299952507019,0.4306229054927826,101.87616729736328,288.9186706542969,26.0,30.0,0.07142857142857142,297.0030869357535,-0.07186535332577026,257.3218078613281,-0.1958693504333496,1.0,-0.12957498057337072,0.75,1779451259501761954
50.0,0.03781287744641304,0.6240366697311401,0.44508853554725647,104.67079162597656,279.7016296386719,23.0,27.0,0.08,302.9807692307692,-0.053185096153846166,322.5615539550781,0.008004856109619141,1.0,-0.1304318124402509,1.0,1779451259535136804
46.0,0.07557056743267973,0.6285320082549695,0.48024601096794545,112.47355651855469,287.1410827636719,22.0,24.0,0.043478260869565216,305.7884873765593,-0.044410976948252134,316.5159912109375,-0.010887527465820312,1.0,-0.10608262106004221,0.75,1779451259567937821
46.0,0.0963042139142611,0.6207856074699412,0.4724014934745679,110.35901641845703,304.9475402832031,20.0,26.0,0.13043478260869565,327.8898820584846,0.02465588143276438,321.031982421875,0.003224945068359375,1.0,-0.11136425818189893,0.75,1779451259611302720
54.0,0.061110321432352066,0.6077396869659424,0.45090052485466003,91.09880828857422,283.593017578125,23.0,31.0,0.14814814814814814,325.0224358974359,0.015695112179487224,325.1304931640625,0.01603279113769531,1.0,-0.1521565999929636,0.75,1779451259641503224
41.0,0.1658200398601094,0.659992283321369,0.5175028137649389,114.15048217773438,309.7644348144531,17.0,24.0,0.17073170731707318,375.8869565217391,0.17464673913043463,321.3919677734375,0.004349899291992187,1.0,-0.10445104065891077,1.0,1779451259672683316
46.0,0.25144783837196394,0.6876249573958982,0.5933565916141457,106.42353820800781,306.2172546386719,18.0,28.0,0.21739130434782608,328.21245073903543,0.025663908559485728,319.248046875,-0.002349853515625,1.0,-0.1590581256367561,1.0,1779451259707552520
36.0,0.20825911908644626,0.6411085077234219,0.5368941489951298,132.98028564453125,307.63128662109375,13.0,23.0,0.2777777777777778,329.3692016899373,0.029278755281054104,321.6778564453125,0.0052433013916015625,1.0,-0.16833633163165887,0.75,1779451259737575835
35.0,0.20242868742055406,0.5981769218111941,0.49599974512336786,131.2790069580078,295.0542297363281,12.0,23.0,0.3142857142857143,349.4490338164251,0.09202823067632852,318.0,-0.00625,1.0,-0.13735424647167982,0.5,1779451259769122612
48.0,0.1646865410004783,0.703237035532496,0.5825679462919363,106.7740249633789,288.66937255859375,18.0,30.0,0.25,332.29213483146066,0.03841292134831455,320.2306213378906,0.0007206916809082032,1.0,-0.16469599783054673,1.0,1779451259801536296
41.0,0.15430334233703885,0.6917721519913069,0.5811774916551873,120.31101989746094,300.7074890136719,17.0,24.0,0.17073170731707318,369.28846153846155,0.15402644230769233,321.070556640625,0.003345489501953125,1.0,-0.13135768192718564,0.75,1779451259834730120
44.0,0.10970867810984669,0.6486565311380476,0.4964339155335701,101.78447723388672,261.08428955078125,19.0,25.0,0.13636363636363635,330.7556179775281,0.03361130617977537,326.5758056640625,0.02054939270019531,1.0,-0.14790120133288323,0.75,1779451259867892154
45.0,0.058580007404088974,0.702073872089386,0.5461615920066833,106.39110565185547,295.0542297363281,22.0,23.0,0.022222222222222223,331.0470513287222,0.03452203540225689,316.2069091796875,-0.011853408813476563,1.0,-0.1378744422381942,1.0,1779451259901639079
49.0,0.17933857175104367,0.7077247981038804,0.5566760322191489,101.89990997314453,271.8253173828125,16.0,33.0,0.3469387755102041,346.45825647566716,0.08268205148645986,318.56353759765625,-0.004488945007324219,1.0,-0.1882760222504553,1.0,1779451259934632879
50.0,0.19241860528031382,0.6400237700109973,0.5045365514282325,104.79607391357422,304.055908203125,18.0,32.0,0.28,334.2881347842688,0.04465042120083993,317.8372497558594,-0.006758594512939453,1.0,-0.1613431403267392,1.0,1779451259967889310
47.0,0.2159651615781849,0.5914914152941699,0.4566887521626964,108.7953872680664,304.055908203125,16.0,31.0,0.3191489361702128,347.13231221876083,0.0847884756836276,317.17767333984375,-0.008819770812988282,1.0,-0.18450891336599196,0.75,1779451260001377295
46.0,0.14428777992725372,0.6415111422538757,0.49568960070610046,118.68750762939453,315.767333984375,20.0,26.0,0.13043478260869565,326.2980807676929,0.01968150239904034,320.4271240234375,0.0013347625732421874,1.0,-0.2245878127091948,1.0,1779451260033987869
48.0,0.11977395415306091,0.5386006832122803,0.39519941806793213,103.34345245361328,298.8042907714844,18.0,30.0,0.25,339.1388888888889,0.05980902777777786,322.28167724609375,0.007130241394042969,1.0,-0.18741036443911124,0.5,1779451260068693127
50.0,0.014177581295371056,0.693951427936554,0.5355103611946106,107.06839752197266,328.805419921875,22.0,28.0,0.12,342.0414438502674,0.06887951203208562,325.4515686035156,0.01703615188598633,1.0,-0.24390031786475616,0.75,1779451260101389080
56.0,0.025324702262878418,0.6588971614837646,0.5131748914718628,96.47076416015625,287.50653076171875,21.0,35.0,0.25,361.13922736084186,0.12856008550263082,329.35894775390625,0.029246711730957033,1.0,-0.20706708167405077,0.5,1779451260134028774
56.0,0.03530820459127426,0.7098079919815063,0.5546402335166931,90.60208892822266,276.8772277832031,22.0,34.0,0.21428571428571427,343.80308942104716,0.07438465444077239,325.360595703125,0.016751861572265624,1.0,-0.2322430663372088,1.0,1779451260167406882
47.0,-0.004308213479816914,0.6621246933937073,0.5236356854438782,102.59354400634766,282.5260925292969,22.0,25.0,0.06382978723404255,389.0625,0.2158203125,309.0928649902344,-0.03408479690551758,1.0,-0.22469397028430738,0.5,1779451260200628293
51.0,0.19560866057872772,0.6688302159309387,0.525772750377655,102.88394927978516,287.83502197265625,16.0,35.0,0.37254901960784315,345.6347666984871,0.08010864593277223,320.6190490722656,0.0019345283508300781,1.0,-0.23021039214188857,1.0,1779451260234218177
56.0,0.08143620938062668,0.6572532057762146,0.5033277869224548,100.99398040771484,276.588134765625,22.0,34.0,0.21428571428571427,346.79058997337484,0.08372059366679636,320.6222229003906,0.0019444465637207032,1.0,-0.22871028487221176,1.0,1779451260267231737
46.0,0.24099916219711304,0.5656552314758301,0.4613385796546936,117.87797546386719,306.7197265625,12.0,34.0,0.4782608695652174,397.0777944539737,0.24086810766866779,319.49615478515625,-0.0015745162963867188,1.0,-0.208382644823329,0.75,1779451260300507159
51.0,0.12478853762149811,0.5991787910461426,0.47773730754852295,104.57286834716797,298.4526672363281,17.0,34.0,0.3333333333333333,350.4947580645161,0.09529611895161275,321.8819274902344,0.005881023406982422,1.0,-0.2616207938409348,0.5,1779451260339370619
52.0,0.12500697374343872,0.5541456341743469,0.40022337436676025,89.81291961669922,282.17901611328125,14.0,38.0,0.46153846153846156,349.5681795131846,0.09240056097870183,406.61553955078125,0.2706735610961914,1.0,-0.26071085345941597,0.5,1779451260369409976
52.0,0.12298362702131271,0.5796972513198853,0.44071584939956665,91.82447052001953,302.6416931152344,15.0,37.0,0.4230769230769231,373.8164995822891,0.16817656119465346,323.19671630859375,0.009989738464355469,1.0,-0.2823466467751505,0.75,1779451260401223643
49.0,0.11147744208574295,0.6070496439933777,0.4756750464439392,102.73695373535156,299.8132629394531,17.0,32.0,0.30612244897959184,354.56349206349205,0.10801091269841265,341.11944580078125,0.0659982681274414,1.0,-0.3138537271102589,0.75,1779451260436263470
36.0,0.2043830305337906,0.6935577392578125,0.577366292476654,108.96302032470703,291.3280029296875,12.0,24.0,0.3333333333333333,331.08578431372547,0.03464307598039209,324.8531494140625,0.015166091918945312,1.0,-0.2610146057922853,1.0,1779451260473982653
41.0,0.1458951234817505,0.6347703337669373,0.5132548809051514,114.79507446289062,287.0853576660156,14.0,27.0,0.3170731707317073,349.43265083265084,0.09197703385203386,321.82220458984375,0.005694389343261719,1.0,-0.2837373820447866,0.75,1779451260502380617
